employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,satisfaction_level,last_evaluation
3921,2,151,3,0,1,0,hr,medium,0.39,0.51
3924,6,244,4,0,1,0,hr,medium,0.11,0.83
84739,6,309,4,0,1,0,technical,medium,0.1,0.94
3927,5,218,5,0,1,0,technical,medium,0.84,1.0
3930,4,263,6,0,1,0,technical,medium,0.82,0.99
3945,6,244,4,0,1,0,technical,medium,0.1,0.82
3949,7,263,4,0,1,0,technical,medium,0.59,0.49
3959,2,143,3,0,1,0,technical,medium,0.44,0.48
85378,2,181,5,0,1,0,technical,medium,0.89,0.95
3968,5,265,5,0,1,0,technical,medium,0.91,0.84
3969,5,161,5,0,1,0,technical,high,0.66,0.57
3972,7,282,5,0,1,0,technical,low,0.11,0.87
3976,2,155,3,0,1,0,technical,medium,0.43,0.51
3978,4,217,6,0,1,0,support,medium,0.78,0.83
3982,6,289,5,0,1,0,support,medium,0.11,0.97
85447,4,259,5,0,1,0,support,medium,0.83,0.98
86971,2,158,3,0,1,0,support,low,0.39,0.54
3996,2,158,3,0,1,0,support,low,0.38,0.55
86978,2,155,3,0,1,0,support,low,0.37,0.57
42623,2,146,3,0,1,0,support,low,0.44,0.48
4000,2,164,5,0,1,0,support,low,0.53,0.85
4011,6,259,4,0,1,0,support,low,0.09,0.96
4013,6,293,4,0,1,0,support,low,0.11,0.89
4027,5,275,5,0,1,0,support,low,0.83,0.96
4033,5,219,6,1,1,0,technical,low,0.88,1.0
4035,6,247,4,0,1,0,technical,low,0.1,0.89
4036,7,309,4,0,1,0,technical,low,0.09,0.86
4039,2,151,3,0,1,0,management,low,0.44,0.54
4040,2,129,3,0,1,0,IT,low,0.39,0.51
87886,4,274,5,0,1,0,IT,low,0.87,0.94
4043,4,233,5,0,1,0,IT,low,0.74,0.99
4047,7,289,4,0,1,0,IT,low,0.1,0.95
4050,4,239,6,0,1,0,IT,low,0.74,0.82
4056,5,221,5,0,1,0,product_mng,low,0.75,0.99
4059,2,150,3,0,1,0,product_mng,low,0.41,0.56
4064,2,144,3,1,1,0,product_mng,low,0.41,0.45
4072,7,289,4,0,1,0,product_mng,low,0.09,0.9
4081,6,301,5,0,1,0,IT,medium,0.09,0.8
88150,2,145,3,0,1,0,accounting,medium,0.39,0.57
4088,2,137,3,0,1,0,accounting,medium,0.4,0.56
10090,2,131,3,1,1,0,hr,medium,0.37,0.54
4100,6,246,4,0,1,0,hr,medium,0.1,0.84
4103,2,136,3,0,1,0,hr,medium,0.43,0.51
4112,5,240,6,1,1,0,marketing,medium,0.75,0.85
4113,2,156,3,0,1,0,sales,medium,0.37,0.56
88904,6,305,4,0,1,0,accounting,medium,0.11,0.85
4121,2,154,3,1,1,0,support,medium,0.45,0.45
4122,5,261,5,1,1,0,technical,medium,0.87,1.0
4129,7,244,4,0,1,0,management,medium,0.11,0.94
4133,2,129,3,0,1,0,marketing,high,0.45,0.54
89200,4,254,5,0,1,0,marketing,low,0.81,0.87
4146,5,236,5,0,1,0,marketing,medium,0.77,0.91
4150,5,237,5,0,1,0,sales,medium,0.89,
4151,2,135,3,0,1,0,sales,medium,0.43,0.49
4156,5,236,5,0,1,0,sales,medium,0.78,1.0
89790,2,149,3,0,1,0,sales,low,0.37,0.47
4162,2,141,3,0,1,0,sales,low,0.37,0.5
4163,4,270,5,0,1,0,sales,low,0.85,0.82
4164,2,138,3,0,1,0,sales,low,0.41,0.47
91196,6,298,4,0,1,0,sales,low,0.11,0.96
91780,5,254,5,0,1,0,sales,low,0.75,0.99
4175,5,248,5,0,1,0,sales,low,0.82,0.85
4176,5,257,6,0,1,0,sales,low,0.79,1.0
4179,2,150,3,0,1,0,sales,low,0.43,0.53
2510,7,281,4,0,1,0,sales,low,0.1,0.9
4184,2,141,3,1,1,0,sales,low,0.46,0.48
4190,2,157,3,0,1,0,sales,low,0.43,0.57
4192,2,136,3,0,1,0,sales,low,0.43,0.55
4200,7,296,4,0,1,0,sales,low,0.11,0.8
4201,6,279,4,0,1,0,sales,low,0.09,0.86
4202,2,131,3,0,1,0,sales,low,0.37,0.53
4206,2,160,3,0,1,0,accounting,low,0.4,0.57
4208,7,291,4,0,1,0,accounting,low,0.1,0.77
4211,2,157,3,0,1,0,accounting,low,0.41,0.53
4214,3,294,4,0,1,0,hr,low,0.79,0.58
4218,7,310,4,0,1,0,hr,low,0.11,0.79
4228,6,282,4,0,1,0,hr,medium,0.1,0.97
4231,2,134,3,0,1,0,hr,medium,0.44,0.51
4235,4,214,4,0,1,0,technical,medium,0.25,0.46
4238,2,137,3,0,1,0,technical,medium,0.44,0.52
32052,4,252,5,0,1,0,technical,medium,0.73,1.0
92981,5,243,6,0,1,0,technical,medium,0.75,0.97
4253,2,148,3,0,1,0,technical,medium,0.36,0.47
4256,2,151,3,0,1,0,technical,medium,0.37,0.49
4264,2,129,3,0,1,0,technical,medium,0.39,0.49
93517,2,198,2,0,1,0,technical,medium,0.48,0.78
4271,4,275,6,0,1,0,technical,medium,0.57,0.72
13127,5,243,5,0,1,0,technical,medium,0.9,0.96
4277,2,159,3,0,1,0,technical,high,0.39,0.55
4286,2,145,3,0,1,0,support,low,0.44,0.51
4287,5,242,5,0,1,0,support,medium,0.81,0.88
4295,5,242,5,0,1,0,support,medium,0.74,0.87
4296,2,145,3,0,1,0,support,medium,0.44,0.56
4300,2,154,3,0,1,1,support,medium,0.41,0.56
93940,2,139,3,0,1,0,support,low,0.4,0.51
4318,2,152,3,0,1,0,support,low,0.46,0.57
4319,2,211,3,0,1,0,support,low,0.8,0.83
4330,5,258,5,0,1,0,support,low,0.87,0.9
4333,2,155,3,0,1,0,support,low,0.39,0.54
4346,2,148,3,0,1,0,support,low,0.38,0.55
4356,2,255,3,0,1,0,technical,low,0.66,0.67
4357,6,264,4,0,1,0,technical,low,0.1,0.8
4364,2,132,3,0,1,0,technical,low,0.37,0.54
4368,6,255,4,0,1,0,management,low,0.1,0.77
4383,5,263,4,0,1,0,IT,low,0.09,0.87
94048,5,222,5,0,1,0,IT,low,0.86,0.84
4405,6,263,4,0,1,0,IT,low,0.11,0.9
4406,2,157,3,0,1,0,IT,low,0.37,0.46
94339,7,307,4,0,1,0,IT,low,0.11,0.92
4417,5,259,6,0,1,0,product_mng,low,0.77,0.98
4427,5,222,6,0,1,0,product_mng,low,0.84,0.94
4431,7,250,4,0,1,0,product_mng,low,0.1,0.84
38010,5,245,5,0,1,0,product_mng,low,0.83,0.9
4450,6,292,4,0,1,0,IT,low,0.11,0.79
4451,5,252,5,0,1,0,RandD,low,0.86,0.92
97153,2,161,3,0,1,0,RandD,medium,0.38,0.56
38135,5,250,4,0,1,0,RandD,medium,0.11,0.88
4461,2,134,3,0,1,0,RandD,medium,0.45,0.49
4462,7,279,4,0,1,0,RandD,medium,0.1,0.85
99332,7,256,4,0,1,0,marketing,medium,0.09,0.95
4473,2,127,3,0,1,0,sales,medium,0.39,0.53
4475,2,138,3,1,1,0,accounting,medium,0.37,0.47
4477,5,243,5,0,1,0,support,medium,0.81,0.97
4478,7,296,4,0,1,0,technical,medium,0.09,0.9
4492,7,267,4,0,1,0,management,medium,0.1,0.88
4494,2,144,3,0,1,0,marketing,medium,0.39,0.49
4511,4,251,5,0,1,0,marketing,medium,0.83,0.95
4515,2,148,3,0,1,0,marketing,high,0.45,0.57
4521,2,141,3,0,1,0,sales,low,0.43,0.51
4534,3,268,2,0,1,0,sales,medium,0.8,0.75
4546,6,247,4,0,1,0,sales,medium,0.1,0.86
4552,2,247,4,0,1,0,sales,medium,0.1,0.55
4568,2,146,3,0,1,0,sales,medium,0.36,0.52
4573,2,140,3,0,1,0,sales,low,0.38,0.5
4587,5,263,6,0,1,0,sales,low,0.78,0.98
4588,2,145,3,0,1,0,sales,low,0.44,0.49
1707,2,156,3,1,1,0,sales,low,0.41,0.46
2823,5,244,6,0,1,0,sales,low,0.72,0.85
4595,2,144,3,0,1,0,sales,low,0.46,0.54
4598,7,286,4,0,1,0,sales,low,0.1,0.9
4601,4,141,2,0,1,0,sales,low,0.34,0.67
5413,6,260,5,0,1,0,sales,low,0.11,0.89
4614,2,154,3,0,1,0,sales,low,0.38,0.56
4615,5,225,5,0,1,0,sales,low,0.82,0.92
4617,2,127,3,0,1,0,sales,low,0.39,0.57
4624,2,140,3,0,1,0,sales,low,0.44,0.53
4625,2,147,3,0,1,0,sales,low,0.43,0.52
4633,4,227,5,0,1,0,accounting,low,0.84,0.83
4645,2,153,3,0,1,0,accounting,low,0.43,0.48
4646,2,128,3,0,1,0,accounting,low,0.37,0.52
4647,4,228,5,0,1,0,hr,low,0.74,0.97
4651,5,235,5,0,1,0,hr,low,0.73,0.97
5556,2,148,3,0,1,0,hr,low,0.37,0.47
4656,4,238,3,0,1,0,hr,low,0.58,0.62
4657,2,141,3,0,1,0,technical,medium,0.4,0.54
5572,5,249,4,0,1,0,technical,medium,0.51,0.83
4671,2,151,3,0,1,0,technical,medium,0.46,0.5
95594,2,129,3,0,1,0,technical,medium,0.45,0.54
4683,2,156,3,0,1,0,technical,medium,0.46,0.5
4686,2,134,3,0,1,0,technical,medium,0.39,0.45
4700,6,269,4,0,1,0,technical,medium,0.09,0.88
4701,6,290,4,0,1,0,technical,medium,0.09,0.77
7868,2,132,3,0,1,0,technical,medium,0.37,0.51
4710,7,308,4,0,1,0,technical,medium,0.1,0.89
4721,4,232,5,0,1,0,technical,medium,0.77,1.0
4723,5,235,5,0,1,0,support,medium,0.79,0.86
4736,2,130,3,0,1,0,support,high,0.43,0.55
4738,2,146,3,0,1,0,support,low,0.38,0.53
4746,5,221,6,0,1,0,support,medium,0.77,0.91
4754,2,130,3,0,1,0,support,medium,0.44,0.5
8821,2,136,3,0,1,0,support,medium,0.39,0.46
4758,5,274,6,0,1,0,support,medium,0.78,0.89
10101,6,256,5,0,1,0,support,low,0.1,0.79
4765,5,276,4,0,1,0,support,low,0.1,0.77
10635,5,267,5,0,1,0,support,low,0.75,0.85
4767,6,213,3,0,1,0,support,low,0.46,0.62
4775,4,274,6,0,1,0,technical,low,0.91,0.97
4806,6,258,4,0,1,0,technical,low,0.1,0.92
4822,3,153,5,0,1,0,technical,low,0.72,0.6
4823,6,245,4,0,1,0,management,low,0.11,0.95
4824,6,264,4,0,1,0,IT,low,0.11,0.94
4837,2,154,3,0,1,0,IT,low,0.46,0.57
4838,2,149,3,0,1,0,IT,low,0.37,0.46
4839,2,157,3,0,1,0,IT,low,0.46,0.5
4840,2,127,3,0,1,0,IT,low,0.43,0.57
4841,6,270,4,0,1,0,product_mng,low,0.11,0.82
4845,5,236,6,0,1,0,product_mng,low,0.73,0.89
4849,2,158,3,0,1,0,product_mng,low,0.43,0.47
4853,5,229,5,0,1,0,product_mng,low,0.86,1.0
4868,6,269,4,0,1,0,IT,low,0.1,0.83
4871,2,128,3,0,1,0,sales,low,0.4,0.49
4882,7,278,4,0,1,0,sales,low,0.11,0.87
4884,3,158,5,0,1,0,sales,low,0.86,0.98
4885,3,202,3,0,1,0,sales,medium,0.42,1.0
4889,4,240,5,0,1,0,sales,medium,0.79,0.84
4908,7,255,4,0,1,0,marketing,medium,0.1,0.96
4916,7,254,4,0,1,0,sales,medium,0.09,0.92
4928,6,257,4,0,1,0,accounting,medium,0.09,0.82
4934,4,228,5,0,1,0,support,medium,0.87,1.0
14116,2,145,3,0,1,0,technical,medium,0.36,0.49
4945,3,218,4,0,1,0,management,medium,0.42,0.75
4958,5,268,5,0,1,0,marketing,medium,0.84,0.86
4959,6,278,4,0,1,0,marketing,medium,0.1,0.83
4969,3,249,5,0,1,0,marketing,medium,0.78,0.71
4974,3,236,4,0,1,0,sales,medium,0.35,0.99
4979,7,291,4,0,1,0,sales,high,0.1,0.81
4980,6,306,4,0,1,0,sales,low,0.11,0.8
4981,2,135,3,0,1,0,sales,medium,0.43,0.48
16102,2,156,3,0,1,0,sales,medium,0.38,0.45
4996,2,143,3,0,1,0,sales,medium,0.46,0.54
5008,4,243,5,0,1,0,sales,medium,0.89,0.82
5014,2,147,3,0,1,0,sales,low,0.45,0.5
5015,2,159,3,0,1,0,sales,low,0.44,0.53
5017,5,216,3,0,1,0,sales,low,0.74,0.54
5019,2,152,3,0,1,0,sales,low,0.45,0.54
5035,4,226,5,0,1,0,sales,low,0.79,0.93
5044,5,271,5,0,1,0,sales,low,0.79,0.91
5049,6,255,4,0,1,0,sales,low,0.11,0.87
5052,2,140,3,0,1,0,sales,low,0.42,0.48
5055,6,252,2,0,1,0,sales,low,0.64,0.9
5060,2,159,3,0,1,0,sales,low,0.4,0.55
5063,5,270,5,0,1,0,sales,low,0.84,0.98
5066,5,232,5,0,1,0,sales,low,0.73,0.92
5077,2,144,3,0,1,0,accounting,low,0.4,0.51
5080,2,127,3,0,1,0,accounting,low,0.36,0.45
5085,2,131,3,0,1,0,accounting,low,0.43,0.47
5089,6,243,4,0,1,0,hr,low,0.11,0.78
5091,5,244,6,0,1,0,hr,low,0.91,1.0
5092,5,260,5,0,1,0,hr,low,0.8,1.0
5096,2,139,3,0,1,0,hr,low,0.42,0.49
17912,4,184,3,0,1,0,technical,low,0.31,0.87
5103,2,130,3,0,1,0,technical,low,0.44,0.47
18531,2,135,3,0,1,0,technical,medium,0.38,0.54
5112,2,146,3,0,1,0,technical,medium,0.45,0.56
5136,2,149,3,0,1,0,technical,medium,0.43,0.46
5138,2,153,3,1,1,0,technical,medium,0.45,0.46
5143,2,160,3,0,1,0,technical,medium,0.43,0.57
5147,2,160,3,0,1,0,technical,medium,0.43,0.49
5149,6,282,4,0,1,0,technical,medium,0.09,0.83
5152,2,128,3,0,1,0,technical,medium,0.43,0.47
5167,4,232,5,0,1,0,technical,medium,0.79,0.94
5169,3,226,2,0,1,0,support,medium,0.85,0.58
5177,2,129,3,0,1,0,support,medium,0.38,0.45
19661,7,255,4,0,1,0,support,medium,0.11,0.92
20715,5,258,5,0,1,0,support,high,0.83,0.99
5182,4,229,5,0,1,0,support,low,0.81,0.91
5183,2,143,3,0,1,0,support,medium,0.42,0.56
99770,6,257,4,0,1,0,support,medium,0.11,0.87
24446,7,275,4,0,1,0,support,medium,0.11,0.85
24553,7,291,4,0,1,0,support,medium,0.1,0.89
5215,5,153,4,0,1,0,support,low,0.5,0.54
5218,2,154,3,0,1,0,support,low,0.44,0.49
5225,6,301,4,0,1,0,technical,low,0.11,0.9
5227,2,134,3,0,1,0,technical,low,0.39,0.52
5230,6,245,4,0,1,0,technical,low,0.11,0.78
5235,2,132,3,0,1,0,management,low,0.36,0.5
5237,2,130,3,0,1,0,IT,low,0.43,0.51
5241,2,127,3,0,1,0,IT,low,0.4,0.5
5256,4,246,6,0,1,0,IT,low,0.86,0.84
5258,2,145,3,0,1,0,IT,low,0.38,0.49
5259,2,138,3,0,1,1,IT,low,0.46,0.45
5263,2,129,3,0,1,0,product_mng,low,0.37,0.57
5265,2,150,3,0,1,0,product_mng,low,0.43,0.52
5275,5,253,5,0,1,0,product_mng,low,0.66,0.93
24876,2,160,3,0,1,0,product_mng,low,0.37,0.48
5279,5,235,5,0,1,0,IT,low,0.77,0.92
5284,2,151,3,0,1,0,sales,low,0.38,0.55
5292,2,127,3,0,1,0,sales,low,0.39,0.54
5297,2,151,3,0,1,0,sales,low,0.41,0.55
5301,7,290,4,0,1,0,sales,low,0.1,0.9
5303,6,249,4,0,1,0,sales,low,0.09,0.93
26638,2,131,3,0,1,0,marketing,medium,0.41,0.47
5307,2,159,3,0,1,0,sales,medium,0.39,0.46
5312,4,223,5,0,1,0,accounting,medium,0.83,0.99
5313,3,214,2,0,1,0,support,medium,0.09,0.87
5317,5,227,5,0,1,0,technical,medium,0.75,0.81
5321,2,127,3,0,1,0,management,medium,0.44,0.54
5337,6,293,5,0,1,0,marketing,medium,0.1,0.84
5343,2,141,3,0,1,0,marketing,medium,0.42,0.46
5362,6,300,4,0,1,0,marketing,medium,0.1,0.83
5384,6,309,4,0,1,0,sales,medium,0.1,0.86
5389,4,149,3,0,1,0,sales,medium,0.31,0.77
5397,2,159,3,0,1,0,sales,medium,0.42,0.54
5398,2,152,3,0,1,0,sales,high,0.38,0.5
27094,2,158,3,0,1,0,sales,low,0.39,0.57
5404,6,254,5,0,1,0,sales,medium,0.1,0.97
27277,6,294,4,0,1,0,sales,medium,0.11,0.93
5416,7,269,4,0,1,0,sales,medium,0.1,0.92
5417,7,247,4,0,1,0,sales,medium,0.11,0.9
5439,3,271,4,0,1,0,sales,low,0.44,0.65
5458,4,232,5,0,1,0,sales,low,0.91,0.96
27966,4,245,5,0,1,0,sales,low,0.72,1.0
30077,2,132,3,0,1,0,sales,low,0.36,0.46
5471,2,131,3,0,1,0,sales,low,0.44,0.57
5477,5,248,5,0,1,0,sales,low,0.85,0.99
5483,5,225,5,0,1,0,sales,low,0.78,0.93
5489,2,156,3,0,1,0,sales,low,0.39,0.46
30753,3,222,2,0,1,0,sales,low,0.78,0.81
5510,6,243,4,1,1,0,sales,low,0.1,0.92
5513,4,204,4,1,1,0,accounting,low,0.23,0.99
31809,6,301,4,0,1,0,accounting,low,0.11,0.87
5538,5,259,5,0,1,0,accounting,low,0.9,0.83
13245,4,247,5,0,1,0,hr,low,0.91,0.89
5542,7,295,4,0,1,0,hr,low,0.11,0.79
5543,2,150,3,0,1,0,hr,low,0.43,0.54
5551,2,151,3,0,1,0,hr,low,0.45,0.49
32681,5,291,4,0,1,0,technical,low,0.11,0.91
34840,6,253,4,1,1,0,technical,low,0.11,0.93
5567,2,161,3,0,1,0,technical,low,0.43,0.5
35277,4,251,6,0,1,0,technical,low,0.91,0.97
5577,2,153,3,0,1,0,technical,medium,0.43,0.55
5580,5,264,6,0,1,0,technical,medium,0.85,0.82
5593,6,310,4,0,1,0,technical,medium,0.1,0.77
5595,5,266,5,0,1,0,technical,medium,0.81,0.95
5609,4,237,2,0,1,0,technical,medium,0.36,0.62
5621,2,138,3,0,1,0,technical,medium,0.45,0.54
36819,5,227,5,0,1,0,technical,medium,0.86,1.0
5636,4,300,5,0,1,0,support,medium,0.71,1.0
5641,7,310,4,0,1,0,support,medium,0.11,0.97
5642,5,236,5,0,1,0,support,medium,0.84,0.93
5649,7,288,4,0,1,0,support,medium,0.09,0.97
5650,2,127,3,0,1,0,support,medium,0.38,0.49
5658,6,139,4,0,1,0,support,high,0.15,0.55
37263,7,253,4,1,1,0,support,low,0.1,0.92
5662,4,218,5,1,1,0,support,medium,0.8,0.97
5666,5,251,5,0,1,0,support,medium,0.84,0.97
5668,6,264,4,0,1,0,support,medium,0.11,0.87
5670,3,149,2,0,1,0,support,medium,0.89,0.79
5681,2,138,3,0,1,0,technical,low,0.45,0.51
37430,7,284,4,0,1,0,technical,low,0.11,0.93
5700,5,244,5,0,1,0,technical,low,0.74,0.93
5707,2,128,3,0,1,0,management,low,0.41,0.5
5713,2,154,3,0,1,0,IT,low,0.44,0.53
5724,2,138,3,0,1,0,IT,low,0.37,0.56
27848,6,308,4,0,1,0,IT,low,0.11,0.86
5734,6,269,4,0,1,0,IT,low,0.1,0.93
5737,6,136,3,0,1,0,IT,low,0.7,0.74
38007,2,160,5,0,1,0,product_mng,low,0.59,1.0
5747,2,138,3,0,1,0,product_mng,low,0.38,0.53
5754,4,220,5,0,1,0,product_mng,low,0.72,0.95
5757,5,274,5,0,1,0,product_mng,low,0.73,1.0
39770,2,161,3,0,1,0,IT,low,0.39,0.48
5771,5,224,6,0,1,0,RandD,low,0.89,0.82
5772,4,260,5,0,1,0,RandD,low,0.89,1.0
39878,6,300,4,1,1,0,RandD,low,0.11,0.78
5783,2,133,3,0,1,0,RandD,low,0.43,0.56
5800,6,308,4,0,1,0,RandD,low,0.09,0.93
5801,5,238,6,0,1,0,marketing,low,0.81,0.9
5802,2,126,3,0,1,0,sales,low,0.37,0.53
5803,2,138,3,0,1,0,accounting,medium,0.36,0.56
41254,6,299,4,0,1,0,support,medium,0.11,0.85
5832,6,254,4,0,1,0,technical,medium,0.1,0.85
5833,7,156,2,0,1,0,management,medium,0.66,0.47
5842,2,152,3,0,1,0,marketing,medium,0.39,0.47
5844,2,146,3,0,1,0,marketing,medium,0.44,0.51
5847,6,253,4,0,1,0,marketing,medium,0.1,0.84
5851,5,227,6,0,1,0,sales,medium,0.79,0.94
5863,6,301,4,1,1,0,sales,medium,0.1,0.81
5867,6,294,3,0,1,0,sales,medium,0.54,0.94
5868,2,151,3,0,1,0,sales,medium,0.37,0.47
5870,2,128,3,0,1,0,sales,medium,0.37,0.57
5884,5,217,5,0,1,0,sales,high,0.82,0.89
5895,2,160,3,0,1,0,sales,low,0.45,0.52
5900,5,263,5,0,1,0,sales,medium,0.79,0.9
5902,2,156,3,0,1,0,sales,medium,0.42,0.56
5907,6,273,4,0,1,0,sales,medium,0.1,0.85
5912,6,303,4,0,1,0,sales,medium,0.11,0.78
5913,4,253,5,0,1,0,sales,low,0.74,1.0
5914,6,270,4,0,1,0,sales,low,0.1,0.93
5922,4,218,5,0,1,0,sales,low,0.79,1.0
5925,2,144,3,0,1,0,sales,low,0.43,0.48
5926,2,154,3,0,1,0,sales,low,0.41,0.47
5929,2,146,3,0,1,0,sales,low,0.39,0.55
5947,6,260,4,0,1,0,sales,low,0.1,0.94
5958,5,218,5,0,1,0,sales,low,0.82,0.85
5961,2,128,3,0,1,0,accounting,low,0.41,0.46
41844,2,128,3,0,1,0,accounting,low,0.42,0.56
5985,4,248,6,0,1,0,accounting,low,0.74,0.88
5989,2,152,3,1,1,0,hr,low,0.38,0.57
6005,2,126,3,0,1,0,hr,low,0.39,0.56
6016,4,260,5,0,1,0,hr,low,0.87,0.94
6020,5,263,4,0,1,0,hr,low,0.1,0.9
6025,5,220,5,0,1,0,technical,low,0.78,1.0
6039,7,282,5,0,1,0,technical,low,0.14,0.73
6061,6,277,5,0,1,0,technical,low,0.11,0.94
6067,5,257,5,0,1,0,technical,low,0.91,0.94
6070,6,265,3,0,1,0,technical,low,0.49,0.63
6081,2,143,3,0,1,0,technical,low,0.38,0.47
42679,5,263,5,0,1,0,technical,medium,0.82,0.97
6090,3,154,4,0,1,0,technical,medium,0.38,0.88
6094,5,253,5,0,1,0,technical,medium,0.89,1.0
6103,6,294,4,0,1,0,technical,medium,0.11,0.79
6104,2,128,3,0,1,0,technical,medium,0.37,0.51
6105,2,153,3,0,1,0,support,medium,0.38,0.5
6115,5,256,5,0,1,0,support,medium,0.78,0.87
6142,2,127,3,0,1,0,support,medium,0.41,0.51
6159,2,137,3,0,1,0,support,medium,0.41,0.51
6160,6,295,4,0,1,0,support,medium,0.11,0.83
6162,6,281,4,0,1,0,support,medium,0.11,0.79
6163,2,131,3,1,1,0,support,medium,0.43,0.57
6173,5,237,5,0,1,0,support,high,0.75,0.86
43615,4,276,5,0,1,0,support,low,0.74,
6185,5,267,5,0,1,0,support,medium,0.85,0.85
6187,5,266,5,0,1,0,support,medium,0.73,0.92
6199,6,294,4,0,1,0,technical,medium,0.1,0.79
6210,2,134,3,0,1,0,technical,medium,0.44,0.56
6211,3,309,4,1,1,0,technical,low,0.3,0.56
6212,7,273,4,0,1,0,management,low,0.11,0.77
6213,5,238,5,0,1,0,IT,low,0.84,0.83
6229,5,271,6,0,1,0,IT,low,0.78,0.94
6236,2,145,3,0,1,0,IT,low,0.43,0.53
6242,2,152,3,0,1,0,IT,low,0.36,0.55
6243,2,128,3,0,1,0,IT,low,0.43,0.47
6246,2,142,3,0,1,0,product_mng,low,0.45,0.46
43782,5,238,5,0,1,0,product_mng,low,0.76,0.93
6250,7,286,4,0,1,0,product_mng,low,0.1,0.78
6261,6,291,4,0,1,0,product_mng,low,0.09,0.86
6275,5,259,5,0,1,0,IT,low,0.92,1.0
45840,5,248,5,0,1,0,sales,low,0.92,0.9
6284,4,271,5,0,1,0,sales,low,0.79,0.98
6290,2,140,3,0,1,0,sales,low,0.43,0.51
6294,4,274,5,0,1,0,sales,low,0.8,0.95
6295,2,127,3,1,1,0,sales,low,0.44,0.49
6300,5,275,6,0,1,0,marketing,low,0.89,0.87
6312,3,239,3,0,1,0,sales,low,0.48,0.88
6317,6,304,4,1,1,0,accounting,low,0.11,0.82
6318,2,145,3,0,1,0,support,low,0.38,0.55
6319,6,259,4,0,1,0,technical,medium,0.11,0.85
6322,4,264,5,0,1,0,management,medium,0.82,0.86
6323,2,160,3,0,1,0,marketing,medium,0.37,0.45
46052,2,138,3,0,1,0,marketing,medium,0.4,0.48
6328,2,137,3,0,1,0,marketing,medium,0.43,0.47
6332,2,156,3,0,1,0,sales,medium,0.44,0.5
46303,2,147,3,0,1,0,sales,medium,0.42,0.56
6342,7,243,4,0,1,0,sales,medium,0.11,0.8
6343,4,236,5,0,1,0,sales,medium,0.78,0.87
6351,2,212,4,0,1,0,sales,medium,0.46,0.86
6355,5,261,6,0,1,0,sales,medium,0.77,0.91
6360,4,243,5,0,1,0,sales,medium,0.83,0.82
6370,5,271,5,0,1,0,sales,high,0.32,0.58
6379,5,154,4,0,1,0,sales,low,0.9,0.92
6381,2,151,3,0,1,0,sales,medium,0.42,0.52
6383,6,254,4,1,1,0,sales,medium,0.1,0.96
46375,6,285,4,0,1,0,sales,medium,0.1,0.91
6402,2,130,3,0,1,0,sales,medium,0.44,0.49
6407,7,301,4,0,1,0,sales,low,0.1,0.95
47485,6,286,4,0,1,0,sales,low,0.11,0.8
6415,6,246,4,0,1,0,sales,low,0.1,0.89
6417,2,135,3,0,1,0,sales,low,0.39,0.47
6421,4,245,5,0,1,0,sales,low,0.92,0.92
6429,2,136,3,0,1,0,sales,low,0.43,0.56
6444,6,301,4,0,1,0,accounting,low,0.11,0.89
6446,5,235,5,0,1,0,accounting,low,0.81,1.0
6448,7,272,4,0,1,0,accounting,low,0.11,0.85
6452,5,274,5,0,1,0,hr,low,0.87,1.0
6454,2,131,3,0,1,0,hr,low,0.37,0.46
6456,2,135,3,0,1,0,hr,low,0.39,0.56
6465,4,196,4,0,1,0,hr,low,0.61,0.86
6476,6,285,4,0,1,0,technical,low,0.11,0.95
6479,7,289,5,0,1,0,technical,low,0.09,0.9
47862,2,157,3,0,1,0,technical,low,0.36,0.52
47885,6,308,4,0,1,0,technical,low,0.09,0.94
6499,4,301,5,0,1,0,technical,low,0.41,0.71
6511,2,131,3,0,1,0,technical,low,0.4,0.46
6512,6,262,5,1,1,0,technical,low,0.1,0.91
6534,2,143,3,1,1,0,technical,low,0.46,0.53
6540,2,133,3,0,1,0,technical,medium,0.39,0.57
6544,2,153,3,0,1,0,technical,medium,0.41,0.5
48256,7,281,4,0,1,0,technical,medium,0.1,0.94
6559,2,132,3,0,1,0,support,medium,0.39,0.51
6564,5,270,5,1,1,0,support,medium,0.73,0.83
6576,2,150,3,0,1,0,support,medium,0.41,0.45
6577,2,140,3,0,1,0,support,medium,0.37,0.51
6590,2,150,3,1,1,0,support,medium,0.38,0.5
6604,5,180,5,0,1,0,support,medium,0.8,0.63
6607,5,281,4,0,1,0,support,medium,0.09,0.85
6608,4,275,5,0,1,0,support,medium,0.85,0.92
6617,2,130,3,0,1,0,support,medium,0.42,0.54
48293,2,130,3,0,1,0,support,high,0.41,0.48
6637,2,147,3,0,1,0,support,low,0.38,0.46
6638,5,264,5,0,1,0,technical,medium,0.72,1.0
6642,6,290,5,0,1,0,technical,medium,0.11,0.74
6646,2,150,3,0,1,0,technical,medium,0.37,0.47
6647,6,304,4,0,1,0,management,medium,0.1,0.81
6648,2,136,3,0,1,0,IT,low,0.36,0.54
6658,5,307,5,0,1,0,IT,low,0.92,0.94
6662,5,303,4,0,1,0,IT,low,0.11,0.87
6665,2,156,3,0,1,0,IT,low,0.39,0.56
6668,6,271,4,0,1,0,IT,low,0.11,0.95
6673,2,140,3,0,1,0,product_mng,low,0.45,0.45
